record_id,timestamp,client_ip,field_a,field_b,field_c,field_d,field_e,field_f,is_anomaly
66ae02c5-a958-90e7-b712-47c4b6f338fa,2026-05-01 00:01:24,26[.]209[.]58[.]132,GET,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",180.23,,0
575f3108-9165-3dbc-6b73-2c7a8dca94bd,2026-05-01 00:01:36,124[.]50[.]48[.]28,POST,/api/v1/notifications?ref[=]newsletter,ALLOW,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0,139.35,,0
65b0c4ca-f347-d544-ad9e-69e185e6cef9,2026-05-01 00:01:43,15[.]15[.]2[.]5,GET,/api/v1/notifications,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",99.11,,0
9a89864a-c83d-759a-1792-7bcf71d2547c,2026-05-01 00:02:07,116[.]211[.]7[.]112,GET,/api/v1/notifications,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,175.45,,0
37c200e3-c2e8-a700-3548-7cd7e0ef27f8,2026-05-01 00:02:10,16[.]6[.]5[.]141,GET,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",277.38,,0
357f5765-9b57-0c7f-70e1-d1a163a6fb91,2026-05-01 00:02:10,178[.]229[.]119[.]38,POST,/api/v1/settings,ALLOW,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),52.78,,1
ef9e4435-b8b6-6101-eeaf-248f12af19a8,2026-05-01 00:02:13,125[.]187[.]148[.]31,GET,/api/v1/notifications?ref[=]newsletter,ALLOW,"Mozilla/5.0 (Linux; Android 13; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",95.65,,0
4b487498-93b7-bf41-eb60-820bb0f95bec,2026-05-01 00:02:14,159[.]67[.]226[.]234,GET,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Linux; Android 13; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",190.58,,0
23d77d13-d992-266c-4b38-1d9ff5ec80b5,2026-05-01 00:02:27,156[.]45[.]219[.]37,POST,/api/v1/settings,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,88.19,,0
65a07e43-3d2d-ca86-7302-0b26d24e4a96,2026-05-01 00:02:28,111[.]13[.]246[.]20,POST,/api/v1/checkout,ALLOW,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),360.0,,0
53542705-805a-043c-2a23-e15b82b184bc,2026-05-01 00:02:55,114[.]42[.]89[.]81,GET,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",132.1,,0
4252becc-29c8-a11c-232a-83a80f83eaa3,2026-05-01 00:03:17,26[.]125[.]57[.]174,GET,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",150.26,,0
88553979-fdb7-3759-31da-19997b3e9dc8,2026-05-01 00:03:17,78[.]228[.]116[.]106,GET,/api/v1/settings,ALLOW,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0,141.41,,0
c2a7dc14-bb1d-9c35-5f9a-8e6ccc396b30,2026-05-01 00:03:19,147[.]72[.]215[.]232,GET,/api/v1/settings?ref[=]newsletter,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",118.0,,0
581ad0b3-ca1a-55ec-ea52-1be6a53446ae,2026-05-01 00:03:29,152[.]120[.]62[.]224,GET,/static/css/main.css,ALLOW,axios/1.6.7,298.24,,1
fab0509e-0318-31eb-a720-52b4102f236d,2026-05-01 00:03:31,153[.]87[.]59[.]129,POST,/api/v1/cart/items,ALLOW,axios/1.6.7,80.76,,0
d67df90d-d795-70be-bf30-25c3a2a30071,2026-05-01 00:03:32,80[.]71[.]144[.]90,GET,/api/v1/settings,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",141.99,,0
48398203-eb0e-11fa-2a50-585261405eab,2026-05-01 00:03:37,72[.]237[.]110[.]97,GET,/api/v1/dashboard/stats?q[=]headphones,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",128.61,,0
1f16bfe5-df8b-6c1c-27d3-584cfb99ac3e,2026-05-01 00:03:39,245[.]62[.]17[.]200,POST,/api/v1/checkout,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",121.81,,0
013c7d7c-9cb8-4018-1c79-8fe197ff9642,2026-05-01 00:03:41,133[.]134[.]147[.]197,POST,/api/v1/dashboard/stats?q[=]shoes,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",208.16,,0
bea32d34-85c8-363f-7192-6dfed64d8f6a,2026-05-01 00:03:47,121[.]36[.]200[.]120,POST,/api/v1/auth/login,ALLOW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,53.63,,0
c40cf33a-42e3-2c21-15e5-d4dd3d317eea,2026-05-01 00:03:56,14[.]228[.]60[.]89,GET,/api/v1/auth/login?sort[=]price_asc,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",57.5,,0
931b9fae-642e-3a16-e795-03fb546fcba3,2026-05-01 00:04:03,132[.]182[.]241[.]198,GET,/api/v1/notifications,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",87.18,,0
f897baf0-3dcf-2273-8aa4-c43eada326e9,2026-05-01 00:04:03,220[.]159[.]220[.]236,GET,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",223.49,,0
7bdfbf57-4279-2e8d-b367-4e987f87224c,2026-05-01 00:04:27,107[.]156[.]193[.]235,POST,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",117.36,,0
042b2a24-4060-d9e9-3a5c-cb6856e52992,2026-05-01 00:04:28,180[.]19[.]47[.]176,GET,/api/v1/products?currency[=]USD,ALLOW,axios/1.6.7,47.51,,0
0bf5e9fa-5b54-dfb1-f060-9a18dbd37d0a,2026-05-01 00:04:36,79[.]160[.]103[.]137,GET,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",166.86,,0
a7ee9407-4957-3664-52ae-44fbf85b2a42,2026-05-01 00:04:39,84[.]60[.]189[.]163,GET,/api/v1/products,ALLOW,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0,168.92,,0
28015ea2-b0dd-9227-a69b-e18ac26fb563,2026-05-01 00:04:39,234[.]166[.]81[.]47,POST,/api/v1/products,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",319.51,,0
152ab4d9-a386-fa52-9f1e-6612d6d58e12,2026-05-01 00:04:40,105[.]93[.]115[.]62,POST,/api/v1/cart/items,ALLOW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,106.05,,0
490bf33e-ba8d-02ec-b170-552c89d869f7,2026-05-01 00:04:40,151[.]169[.]189[.]238,GET,/api/v1/auth/login,ALLOW,axios/1.6.7,53.94,,0
1dbaafb0-4e5e-8ab3-92dc-7ea4411797ef,2026-05-01 00:04:41,157[.]127[.]191[.]96,GET,/api/v1/settings,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",266.86,,0
e0a10e5c-2ab6-4bad-8282-36bc3e0b087a,2026-05-01 00:04:50,121[.]32[.]90[.]239,GET,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",64.5,,0
8dab50e8-4c9d-800c-fee6-dfed10dc9f01,2026-05-01 00:04:54,135[.]26[.]13[.]248,GET,/api/v1/notifications?currency[=]USD,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",141.99,,0
12004e76-ee05-d46d-c546-362125d72faa,2026-05-01 00:04:57,36[.]10[.]164[.]195,GET,/static/css/main.css,ALLOW,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",120.95,,0
4f910d71-5db9-451d-0dcd-30ac800db10e,2026-05-01 00:05:02,114[.]29[.]241[.]44,POST,/static/css/main.css,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",126.3,,0
ecd3e26e-70f9-e642-bc2d-3e6b010b24e0,2026-05-01 00:05:03,224[.]1[.]72[.]102,GET,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",271.98,,0
033857e4-8774-78d3-fc31-654df6ae7936,2026-05-01 00:05:06,84[.]99[.]79[.]8,POST,/api/v1/cart/items,ALLOW,Go-http-client/2.0,63.13,,0
3985d222-b4d4-a7f8-d79b-82bfdafe2c7e,2026-05-01 00:05:10,177[.]106[.]114[.]134,GET,/static/css/main.css?q[=]watch,ALLOW,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),109.5,,0
1b86a899-d366-16ff-1df8-b175e3fd4682,2026-05-01 00:05:15,230[.]105[.]64[.]143,GET,/api/v1/checkout,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",82.53,,0
be8c346b-2cf7-a813-f399-a249ce4ed7b4,2026-05-01 00:05:15,160[.]70[.]131[.]215,GET,/api/v1/notifications?category[=]home,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,86.92,,0
61c9e3d4-b2da-886e-eecf-dd43e8fabfb4,2026-05-01 00:05:16,85[.]24[.]247[.]101,GET,/api/v1/users/profile,ALLOW,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0,140.92,,0
b37d10f9-0084-9128-d606-4e0862bbd168,2026-05-01 00:05:16,216[.]123[.]142[.]167,GET,/static/css/main.css,ALLOW,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),97.43,,0
eb47d902-51ba-a9e2-5e79-b4c6965492fe,2026-05-01 00:05:39,193[.]141[.]167[.]179,POST,/api/v1/settings,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",125.48,,0
5384ba95-bab1-618a-d6d6-2409b2ff673c,2026-05-01 00:05:42,226[.]196[.]11[.]220,POST,/api/v1/checkout?q[=]shoes,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",61.92,,0
aa1f3a39-2615-11a5-a267-a276e6d13d2c,2026-05-01 00:05:48,250[.]202[.]251[.]57,POST,/static/css/main.css?currency[=]USD,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",121.84,,0
a16a168b-4089-e410-a75c-f21dd92685af,2026-05-01 00:05:48,241[.]4[.]26[.]163,GET,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",360.0,,0
9fb29682-5f7a-80e6-7866-46903eb6c1ad,2026-05-01 00:05:49,73[.]73[.]120[.]227,POST,/api/v1/auth/login,ALLOW,axios/1.6.7,360.0,,0
e4e1524d-313a-c464-2420-6bc2ccda772b,2026-05-01 00:05:53,93[.]98[.]211[.]100,POST,/api/v1/settings,ALLOW,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",164.81,,0
5cdb6990-642e-1d04-449a-fe5d1f0c033b,2026-05-01 00:05:57,248[.]213[.]201[.]5,GET,/api/v1/checkout,ALLOW,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),63.09,,0
75469818-2e68-bce4-86f2-8413d802ac31,2026-05-01 00:06:00,154[.]239[.]27[.]126,GET,/api/v1/products,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",99.87,,0
625c25e7-5478-71fd-0c35-47d1ee480c15,2026-05-01 00:06:01,46[.]235[.]48[.]39,GET,/api/v1/auth/login?q[=]watch,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",162.85,,0
dfc4db20-265d-b946-4b78-dda21dcc414b,2026-05-01 00:06:06,114[.]250[.]98[.]169,GET,/api/v1/settings,ALLOW,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",173.16,,0
3e897b35-5b2d-ec8c-0be0-8870ad409867,2026-05-01 00:06:09,164[.]196[.]246[.]139,GET,/api/v1/notifications,ALLOW,"Mozilla/5.0 (Linux; Android 13; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",71.43,,0
31e8daac-6fea-f9f0-e5f3-abf5fd0281ef,2026-05-01 00:06:17,201[.]171[.]39[.]197,GET,/api/v1/products,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",136.45,,0
6e3013a1-088b-7879-efee-043470b8b52a,2026-05-01 00:06:25,94[.]94[.]144[.]165,GET,/api/v1/users/profile,ALLOW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,87.71,,0
469cd320-e5ef-1c1b-809c-e7b164cbf3a7,2026-05-01 00:06:31,206[.]212[.]124[.]80,GET,/static/css/main.css?filter[=]active,ALLOW,PostmanRuntime/7.36.0,123.5,,0
2b2549ee-a1f3-3fbb-ac53-219f36b49d6c,2026-05-01 00:06:33,52[.]108[.]254[.]162,POST,/api/v1/dashboard/stats?sort[=]created_desc,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",148.84,,0
8550312f-3bb4-b8d3-0425-d42464198f26,2026-05-01 00:06:37,146[.]8[.]32[.]61,POST,/api/v1/settings?filter[=]active,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,38.12,,0
ea176ff6-bccf-45c8-7521-6a991726e178,2026-05-01 00:06:39,137[.]109[.]211[.]213,GET,/api/v1/checkout?ref[=]newsletter,ALLOW,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",201.85,,0
1ca020d2-18cc-6931-d175-196c5ebe6c65,2026-05-01 00:06:40,152[.]184[.]110[.]227,POST,/api/v1/settings?sort[=]created_desc,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,68.39,,0
4727f854-8d88-7c1e-33d7-9079ab4c3829,2026-05-01 00:06:56,248[.]148[.]243[.]239,POST,/api/v1/products,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",315.81,,0
bf34d889-2653-0bd4-69cc-aeb0a4a5308d,2026-05-01 00:06:58,34[.]94[.]217[.]132,POST,/api/v1/products,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",34.97,,0
dfc8ea8c-1aee-6084-fb61-1247f1ce0f3e,2026-05-01 00:07:01,64[.]167[.]2[.]240,POST,/api/v1/dashboard/stats,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",241.06,,0
9dc3a0c6-22d6-35b7-cb69-7bf9384e40c1,2026-05-01 00:07:06,73[.]230[.]174[.]86,POST,/api/v1/settings,ALLOW,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),164.93,,0
a8a003ca-45c5-970c-73a2-de2d3179c421,2026-05-01 00:07:07,200[.]33[.]137[.]166,POST,/api/v1/notifications,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",158.95,,0
7b30d104-b2cb-b5b0-854c-74f5c5c4ac2f,2026-05-01 00:07:37,90[.]123[.]8[.]135,POST,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",75.45,,0
21374392-1444-56d6-525a-7d2dadf6f8c6,2026-05-01 00:07:40,147[.]178[.]12[.]17,GET,/api/v1/settings,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",109.31,,0
44157764-3912-a96c-6705-75c2fb9900dd,2026-05-01 00:07:41,66[.]205[.]27[.]160,GET,/api/v1/checkout?filter[=]active,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",39.2,,0
778717d3-7d28-11fa-e05e-9d2fc4aa1dff,2026-05-01 00:07:47,31[.]30[.]175[.]86,GET,/api/v1/dashboard/stats,ALLOW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,127.49,,0
850f1cdc-1e2a-03f1-85c5-391093f6f723,2026-05-01 00:07:52,97[.]168[.]53[.]177,POST,/api/v1/notifications,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",152.05,,0
7b7cfb7f-0a20-cadc-cbcc-a54b65d67be4,2026-05-01 00:07:57,162[.]46[.]253[.]167,POST,/api/v1/settings?utm_source[=]google,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,360.0,,0
8664e5a3-7b66-efa2-f7c4-30cac5d9a515,2026-05-01 00:07:58,96[.]59[.]137[.]56,GET,/static/css/main.css,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",48.92,,0
03c2edb6-9ceb-2d6f-3b92-386fff580500,2026-05-01 00:08:05,123[.]77[.]112[.]42,POST,/api/v1/notifications,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",104.39,,0
d693819b-29a6-38de-1c63-10691f663424,2026-05-01 00:08:29,215[.]83[.]176[.]82,GET,/api/v1/users/profile?ref[=]newsletter,ALLOW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,161.58,,0
6372d635-7141-4f58-db8e-c35b3c83861e,2026-05-01 00:08:36,233[.]246[.]101[.]238,POST,/api/v1/checkout,ALLOW,axios/1.6.7,174.75,,0
6bc58c4c-74e3-bb63-5cae-a0f0bcad70e6,2026-05-01 00:08:42,27[.]131[.]9[.]248,GET,/api/v1/settings,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",73.97,,0
